,strain,D12,D3,plate,well,col,row,replicate,estradiol,auc,dgr
1669,BY4741,sh3.1,sh3.2,18,D2,2,D,2,0,5.186,0.004
1670,BY4741,sh3.1,sh3.2,18,D3,3,D,3,0,6.9485,0.00800000000000001
1671,BY4741,sh3.1,sh3.2,18,D4,4,D,1,5,4.369,0.004
1672,BY4741,sh3.1,sh3.2,18,D5,5,D,2,5,5.6455,0.004
1673,BY4741,sh3.1,sh3.2,18,D6,6,D,3,5,6.1905,0.00800000000000001
1674,BY4741,sh3.1,sh3.2,18,D7,7,D,1,10,3.861,0.004
1675,BY4741,sh3.1,sh3.2,18,D8,8,D,2,10,6.4575,0.00800000000000001
1676,BY4741,sh3.1,sh3.2,18,D9,9,D,3,10,5.3855,0.00800000000000001
1677,BY4741,sh3.1,sh3.2,18,D10,10,D,1,20,3.892,0.004
1678,BY4741,sh3.1,sh3.2,18,D11,11,D,2,20,5.7645,0.004
1679,BY4741,sh3.1,sh3.2,18,D12,12,D,3,20,6.1815,0.00800000000000001
1680,BY4741,sh3.2,sh3.1,18,E1,1,E,1,0,3.855,0.004
1681,BY4741,sh3.2,sh3.1,18,E2,2,E,2,0,4.756,0.004
1682,BY4741,sh3.2,sh3.1,18,E3,3,E,3,0,4.3615,0.004
1683,BY4741,sh3.2,sh3.1,18,E4,4,E,1,5,4.761,0.004
1684,BY4741,sh3.2,sh3.1,18,E5,5,E,2,5,4.537,0.004
1685,BY4741,sh3.2,sh3.1,18,E6,6,E,3,5,3.659,0.004
1686,BY4741,sh3.2,sh3.1,18,E7,7,E,1,10,4.2395,0.004
1687,BY4741,sh3.2,sh3.1,18,E8,8,E,2,10,5.057,0.004
1688,BY4741,sh3.2,sh3.1,18,E9,9,E,3,10,3.274,0.004
1689,BY4741,sh3.2,sh3.1,18,E10,10,E,1,20,3.667,0.004
1690,BY4741,sh3.2,sh3.1,18,E11,11,E,2,20,6.482,0.016
1691,BY4741,sh3.2,sh3.1,18,E12,12,E,3,20,4.174,0.004
1692,BY4741,pdz.1,pdz.1,18,F1,1,F,1,0,4.47,0.004
1693,BY4741,pdz.1,pdz.1,18,F2,2,F,2,0,4.1695,0.004
1694,BY4741,pdz.1,pdz.1,18,F3,3,F,3,0,3.989,0.004
1695,BY4741,pdz.1,pdz.1,18,F4,4,F,1,5,5.704,0.004
1696,BY4741,pdz.1,pdz.1,18,F5,5,F,2,5,4.3145,0.004
1697,BY4741,pdz.1,pdz.1,18,F6,6,F,3,5,4.2535,0.004
1698,BY4741,pdz.1,pdz.1,18,F7,7,F,1,10,5.2335,0.00800000000000001
1699,BY4741,pdz.1,pdz.1,18,F8,8,F,2,10,4.3235,0.004
1700,BY4741,pdz.1,pdz.1,18,F9,9,F,3,10,4.151,0.004
1701,BY4741,pdz.1,pdz.1,18,F10,10,F,1,20,5.0145,0.00800000000000001
1702,BY4741,pdz.1,pdz.1,18,F11,11,F,2,20,3.9975,0.004
1703,BY4741,pdz.1,pdz.1,18,F12,12,F,3,20,4.175,0.004
1704,BY4741,pdz.1,pdz.3,18,G1,1,G,1,0,4.291,0.004
1705,BY4741,pdz.1,pdz.3,18,G2,2,G,2,0,6.1735,0.004
1706,BY4741,pdz.1,pdz.3,18,G3,3,G,3,0,5.0905,0.00800000000000001
1707,BY4741,pdz.1,pdz.3,18,G4,4,G,1,5,4.991,0.004
1708,BY4741,pdz.1,pdz.3,18,G5,5,G,2,5,6.3605,0.004
1709,BY4741,pdz.1,pdz.3,18,G6,6,G,3,5,5.4385,0.004
1710,BY4741,pdz.1,pdz.3,18,G7,7,G,1,10,4.177,0.004
1711,BY4741,pdz.1,pdz.3,18,G8,8,G,2,10,6.735,0.00800000000000001
1712,BY4741,pdz.1,pdz.3,18,G9,9,G,3,10,4.805,0.004
1713,BY4741,pdz.1,pdz.3,18,G10,10,G,1,20,4.074,0.016
1714,BY4741,pdz.1,pdz.3,18,G11,11,G,2,20,6.567,0.004
1715,BY4741,pdz.1,pdz.3,18,G12,12,G,3,20,5.8485,0.004
1716,BY4741,pdz.3,pdz.3,18,H1,1,H,1,0,5.6645,0.012
1717,BY4741,pdz.3,pdz.3,18,H2,2,H,2,0,8.549,0.00800000000000001
1718,BY4741,pdz.3,pdz.3,18,H3,3,H,3,0,9.55,0.02
1719,BY4741,pdz.3,pdz.3,18,H4,4,H,1,5,6.979,0.012
1720,BY4741,pdz.3,pdz.3,18,H5,5,H,2,5,9.4595,0.012
1721,BY4741,pdz.3,pdz.3,18,H6,6,H,3,5,9.968,0.028
1722,BY4741,pdz.3,pdz.3,18,H7,7,H,1,10,6.6145,0.016
1723,BY4741,pdz.3,pdz.3,18,H8,8,H,2,10,8.0695,0.00800000000000001
1724,BY4741,pdz.3,pdz.3,18,H9,9,H,3,10,7.7945,0.02
1725,BY4741,pdz.3,pdz.3,18,H10,10,H,1,20,4.7915,0.004
1726,BY4741,pdz.3,pdz.3,18,H11,11,H,2,20,7.559,0.012
1727,BY4741,pdz.3,pdz.3,18,H12,12,H,3,20,7.628,0.016
1728,BY4741,pdz.1,sh3.2,19,A1,1,A,1,0,2.942,0.004
1729,BY4741,pdz.1,sh3.2,19,A2,2,A,2,0,15.904,0.0560000000000001
1730,BY4741,pdz.1,sh3.2,19,A3,3,A,3,0,3.0355,0.004
1731,BY4741,pdz.1,sh3.2,19,A4,4,A,1,5,5.0925,0.004
1732,BY4741,pdz.1,sh3.2,19,A5,5,A,2,5,4.568,0.004
1733,BY4741,pdz.1,sh3.2,19,A6,6,A,3,5,2.8925,0.004
1734,BY4741,pdz.1,sh3.2,19,A7,7,A,1,10,2.9615,0.004
1735,BY4741,pdz.1,sh3.2,19,A8,8,A,2,10,2.8625,0.004
1736,BY4741,pdz.1,sh3.2,19,A9,9,A,3,10,3.538,0.004
1737,BY4741,pdz.1,sh3.2,19,A10,10,A,1,20,4.279,0.004
1738,BY4741,pdz.1,sh3.2,19,A11,11,A,2,20,2.624,0.004
1739,BY4741,pdz.1,sh3.2,19,A12,12,A,3,20,3.1585,0.004
1740,BY4741,sh3.2,pdz.1,19,B1,1,B,1,0,5.4705,0.004
1741,BY4741,sh3.2,pdz.1,19,B2,2,B,2,0,2.8895,0.004
1742,BY4741,sh3.2,pdz.1,19,B3,3,B,3,0,2.144,0.004
1743,BY4741,sh3.2,pdz.1,19,B4,4,B,1,5,5.9355,0.00800000000000001
1744,BY4741,sh3.2,pdz.1,19,B5,5,B,2,5,4.766,0.00800000000000001
1745,BY4741,sh3.2,pdz.1,19,B6,6,B,3,5,2.827,0.004
1746,BY4741,sh3.2,pdz.1,19,B7,7,B,1,10,2.8345,0.004
1747,BY4741,sh3.2,pdz.1,19,B8,8,B,2,10,3.2815,0.004
1748,BY4741,sh3.2,pdz.1,19,B9,9,B,3,10,3.2095,0.004
1749,BY4741,sh3.2,pdz.1,19,B10,10,B,1,20,3.437,0.004
1750,BY4741,sh3.2,pdz.1,19,B11,11,B,2,20,2.8105,0.004
1751,BY4741,sh3.2,pdz.1,19,B12,12,B,3,20,3.589,0.004
1752,BY4741,empty,empty,19,C1,1,C,1,0,2.7335,0.004
1753,BY4741,empty,empty,19,C2,2,C,2,0,2.578,0.004
1754,BY4741,empty,empty,19,C3,3,C,3,0,2.397,0.004
1755,BY4741,empty,empty,19,C4,4,C,1,5,4.6035,0.00800000000000001
1756,BY4741,empty,empty,19,C5,5,C,2,5,3.8185,0.004
1757,BY4741,empty,empty,19,C6,6,C,3,5,2.5315,0.004
1758,BY4741,empty,empty,19,C7,7,C,1,10,2.932,0.004
1759,BY4741,empty,empty,19,C8,8,C,2,10,3.1485,0.004
1760,BY4741,empty,empty,19,C9,9,C,3,10,2.4535,0.004
1761,BY4741,empty,empty,19,C10,10,C,1,20,4.1925,0.004
1762,BY4741,empty,empty,19,C11,11,C,2,20,3.847,0.00800000000000001
1763,BY4741,empty,empty,19,C12,12,C,3,20,3.492,0.004
